"","state","week","year","cases","date","lon","lat"
"13291","Indiana",47,1944,6,1944-11-18,-86.2750065327731,39.907819555353
"13292","Indiana",48,1944,7,1944-11-25,-86.2750065327731,39.907819555353
"13293","Indiana",49,1944,0,1944-12-02,-86.2750065327731,39.907819555353
"13294","Indiana",50,1944,0,1944-12-09,-86.2750065327731,39.907819555353
"13295","Indiana",51,1944,0,1944-12-16,-86.2750065327731,39.907819555353
"13296","Indiana",52,1944,0,1944-12-23,-86.2750065327731,39.907819555353
"13297","Indiana",53,1944,0,1944-12-30,-86.2750065327731,39.907819555353
"13298","Indiana",1,1945,5,1945-01-06,-86.2750065327731,39.907819555353
"13299","Indiana",2,1945,1,1945-01-13,-86.2750065327731,39.907819555353
"13300","Indiana",3,1945,0,1945-01-20,-86.2750065327731,39.907819555353
"13301","Indiana",4,1945,1,1945-01-27,-86.2750065327731,39.907819555353
"13302","Indiana",5,1945,0,1945-02-03,-86.2750065327731,39.907819555353
"13303","Indiana",6,1945,0,1945-02-10,-86.2750065327731,39.907819555353
"13304","Indiana",7,1945,2,1945-02-17,-86.2750065327731,39.907819555353
"13305","Indiana",8,1945,0,1945-02-24,-86.2750065327731,39.907819555353
"13306","Indiana",9,1945,0,1945-03-03,-86.2750065327731,39.907819555353
"13307","Indiana",10,1945,0,1945-03-10,-86.2750065327731,39.907819555353
"13308","Indiana",11,1945,0,1945-03-17,-86.2750065327731,39.907819555353
"13309","Indiana",12,1945,0,1945-03-24,-86.2750065327731,39.907819555353
"13310","Indiana",13,1945,2,1945-03-31,-86.2750065327731,39.907819555353
"13311","Indiana",14,1945,0,1945-04-07,-86.2750065327731,39.907819555353
"13312","Indiana",15,1945,0,1945-04-14,-86.2750065327731,39.907819555353
"13313","Indiana",16,1945,0,1945-04-21,-86.2750065327731,39.907819555353
"13314","Indiana",17,1945,0,1945-04-28,-86.2750065327731,39.907819555353
"13315","Indiana",18,1945,1,1945-05-05,-86.2750065327731,39.907819555353
"13316","Indiana",19,1945,0,1945-05-12,-86.2750065327731,39.907819555353
"13317","Indiana",20,1945,0,1945-05-19,-86.2750065327731,39.907819555353
"13318","Indiana",21,1945,0,1945-05-26,-86.2750065327731,39.907819555353
"13319","Indiana",22,1945,1,1945-06-02,-86.2750065327731,39.907819555353
"13320","Indiana",23,1945,1,1945-06-09,-86.2750065327731,39.907819555353
"13321","Indiana",24,1945,3,1945-06-16,-86.2750065327731,39.907819555353
"13322","Indiana",25,1945,0,1945-06-23,-86.2750065327731,39.907819555353
"13323","Indiana",26,1945,3,1945-06-30,-86.2750065327731,39.907819555353
"13324","Indiana",27,1945,0,1945-07-07,-86.2750065327731,39.907819555353
"13325","Indiana",28,1945,1,1945-07-14,-86.2750065327731,39.907819555353
"13326","Indiana",29,1945,0,1945-07-21,-86.2750065327731,39.907819555353
"13327","Indiana",30,1945,2,1945-07-28,-86.2750065327731,39.907819555353
"13328","Indiana",31,1945,5,1945-08-04,-86.2750065327731,39.907819555353
"13329","Indiana",32,1945,13,1945-08-11,-86.2750065327731,39.907819555353
"13330","Indiana",33,1945,17,1945-08-18,-86.2750065327731,39.907819555353
"13331","Indiana",34,1945,13,1945-08-25,-86.2750065327731,39.907819555353
"13332","Indiana",35,1945,27,1945-09-01,-86.2750065327731,39.907819555353
"13333","Indiana",36,1945,29,1945-09-08,-86.2750065327731,39.907819555353
"13334","Indiana",37,1945,10,1945-09-15,-86.2750065327731,39.907819555353
"13335","Indiana",38,1945,11,1945-09-22,-86.2750065327731,39.907819555353
"13336","Indiana",39,1945,8,1945-09-29,-86.2750065327731,39.907819555353
"13337","Indiana",40,1945,9,1945-10-06,-86.2750065327731,39.907819555353
"13338","Indiana",41,1945,3,1945-10-13,-86.2750065327731,39.907819555353
"13339","Indiana",42,1945,20,1945-10-20,-86.2750065327731,39.907819555353
"13340","Indiana",43,1945,5,1945-10-27,-86.2750065327731,39.907819555353
"13341","Indiana",44,1945,8,1945-11-03,-86.2750065327731,39.907819555353
"13342","Indiana",45,1945,2,1945-11-10,-86.2750065327731,39.907819555353
"13343","Indiana",46,1945,2,1945-11-17,-86.2750065327731,39.907819555353
"13344","Indiana",47,1945,3,1945-11-24,-86.2750065327731,39.907819555353
"13345","Indiana",48,1945,1,1945-12-01,-86.2750065327731,39.907819555353
"13346","Indiana",49,1945,0,1945-12-08,-86.2750065327731,39.907819555353
"13347","Indiana",50,1945,0,1945-12-15,-86.2750065327731,39.907819555353
"13348","Indiana",51,1945,1,1945-12-22,-86.2750065327731,39.907819555353
"13349","Indiana",52,1945,1,1945-12-29,-86.2750065327731,39.907819555353
"13350","Indiana",1,1946,1,1946-01-05,-86.2750065327731,39.907819555353
"13351","Indiana",2,1946,0,1946-01-12,-86.2750065327731,39.907819555353
"13352","Indiana",3,1946,1,1946-01-19,-86.2750065327731,39.907819555353
"13353","Indiana",4,1946,0,1946-01-26,-86.2750065327731,39.907819555353
"13354","Indiana",5,1946,0,1946-02-02,-86.2750065327731,39.907819555353
"13355","Indiana",6,1946,0,1946-02-09,-86.2750065327731,39.907819555353
"13356","Indiana",7,1946,1,1946-02-16,-86.2750065327731,39.907819555353
"13357","Indiana",8,1946,0,1946-02-23,-86.2750065327731,39.907819555353
"13358","Indiana",9,1946,0,1946-03-02,-86.2750065327731,39.907819555353
"13359","Indiana",10,1946,2,1946-03-09,-86.2750065327731,39.907819555353
"13360","Indiana",11,1946,0,1946-03-16,-86.2750065327731,39.907819555353
"13361","Indiana",12,1946,1,1946-03-23,-86.2750065327731,39.907819555353
"13362","Indiana",13,1946,0,1946-03-30,-86.2750065327731,39.907819555353
"13363","Indiana",14,1946,0,1946-04-06,-86.2750065327731,39.907819555353
"13364","Indiana",15,1946,1,1946-04-13,-86.2750065327731,39.907819555353
"13365","Indiana",16,1946,0,1946-04-20,-86.2750065327731,39.907819555353
"13366","Indiana",17,1946,0,1946-04-27,-86.2750065327731,39.907819555353
"13367","Indiana",18,1946,0,1946-05-04,-86.2750065327731,39.907819555353
"13368","Indiana",2,1951,1,1951-01-13,-86.2750065327731,39.907819555353
"13369","Indiana",20,1946,0,1946-05-18,-86.2750065327731,39.907819555353
"13370","Indiana",21,1946,0,1946-05-25,-86.2750065327731,39.907819555353
"13371","Indiana",22,1946,1,1946-06-01,-86.2750065327731,39.907819555353
"13372","Indiana",23,1946,1,1946-06-08,-86.2750065327731,39.907819555353
"13373","Indiana",24,1946,3,1946-06-15,-86.2750065327731,39.907819555353
"13374","Indiana",25,1946,2,1946-06-22,-86.2750065327731,39.907819555353
"13375","Indiana",26,1946,3,1946-06-29,-86.2750065327731,39.907819555353
"13376","Indiana",27,1946,2,1946-07-06,-86.2750065327731,39.907819555353
"13377","Indiana",28,1946,3,1946-07-13,-86.2750065327731,39.907819555353
"13378","Indiana",29,1946,8,1946-07-20,-86.2750065327731,39.907819555353
"13379","Indiana",30,1946,16,1946-07-27,-86.2750065327731,39.907819555353
"13380","Indiana",31,1946,11,1946-08-03,-86.2750065327731,39.907819555353
"13381","Indiana",32,1946,25,1946-08-10,-86.2750065327731,39.907819555353
"13382","Indiana",33,1946,20,1946-08-17,-86.2750065327731,39.907819555353
"13383","Indiana",34,1946,3,1946-08-24,-86.2750065327731,39.907819555353
"13384","Indiana",35,1946,37,1946-08-31,-86.2750065327731,39.907819555353
"13385","Indiana",36,1946,58,1946-09-07,-86.2750065327731,39.907819555353
"13386","Indiana",37,1946,37,1946-09-14,-86.2750065327731,39.907819555353
"13387","Indiana",38,1946,36,1946-09-21,-86.2750065327731,39.907819555353
"13388","Indiana",39,1946,30,1946-09-28,-86.2750065327731,39.907819555353
"13389","Indiana",6,1949,1,1949-02-05,-86.2750065327731,39.907819555353
"13390","Indiana",7,1949,NA,1949-02-12,-86.2750065327731,39.907819555353
"13391","Indiana",8,1949,1,1949-02-19,-86.2750065327731,39.907819555353
"13392","Indiana",9,1949,2,1949-02-26,-86.2750065327731,39.907819555353
"13393","Indiana",28,1944,6,1944-07-08,-86.2750065327731,39.907819555353
"13394","Indiana",45,1946,21,1946-11-09,-86.2750065327731,39.907819555353
"13395","Indiana",46,1946,8,1946-11-16,-86.2750065327731,39.907819555353
"13396","Indiana",47,1946,16,1946-11-23,-86.2750065327731,39.907819555353
"13397","Indiana",48,1946,13,1946-11-30,-86.2750065327731,39.907819555353
"13398","Indiana",52,1953,NA,1953-12-26,-86.2750065327731,39.907819555353
"13399","Indiana",17,1956,NA,1956-04-28,-86.2750065327731,39.907819555353
"13400","Indiana",18,1956,1,1956-05-05,-86.2750065327731,39.907819555353
"13401","Indiana",3,1954,3,1954-01-16,-86.2750065327731,39.907819555353
"13402","Indiana",4,1954,1,1954-01-23,-86.2750065327731,39.907819555353
"13403","Indiana",5,1954,2,1954-01-30,-86.2750065327731,39.907819555353
"13404","Indiana",3,1947,0,1947-01-18,-86.2750065327731,39.907819555353
"13405","Indiana",7,1954,1,1954-02-13,-86.2750065327731,39.907819555353
"13406","Indiana",8,1954,NA,1954-02-20,-86.2750065327731,39.907819555353
"13407","Indiana",9,1954,1,1954-02-27,-86.2750065327731,39.907819555353
"13408","Indiana",10,1954,2,1954-03-06,-86.2750065327731,39.907819555353
"13409","Indiana",11,1954,1,1954-03-13,-86.2750065327731,39.907819555353
"13410","Indiana",12,1954,1,1954-03-20,-86.2750065327731,39.907819555353
"13411","Indiana",13,1954,2,1954-03-27,-86.2750065327731,39.907819555353
"13412","Indiana",14,1954,NA,1954-04-03,-86.2750065327731,39.907819555353
"13413","Indiana",15,1954,1,1954-04-10,-86.2750065327731,39.907819555353
"13414","Indiana",16,1954,NA,1954-04-17,-86.2750065327731,39.907819555353
"13415","Indiana",17,1954,NA,1954-04-24,-86.2750065327731,39.907819555353
"13416","Indiana",18,1954,NA,1954-05-01,-86.2750065327731,39.907819555353
"13417","Indiana",19,1954,2,1954-05-08,-86.2750065327731,39.907819555353
"13418","Indiana",20,1954,1,1954-05-15,-86.2750065327731,39.907819555353
"13419","Indiana",21,1954,2,1954-05-22,-86.2750065327731,39.907819555353
"13420","Indiana",22,1954,NA,1954-05-29,-86.2750065327731,39.907819555353
"13421","Indiana",23,1954,5,1954-06-05,-86.2750065327731,39.907819555353
"13422","Indiana",24,1954,2,1954-06-12,-86.2750065327731,39.907819555353
"13423","Indiana",25,1954,1,1954-06-19,-86.2750065327731,39.907819555353
"13424","Indiana",26,1954,8,1954-06-26,-86.2750065327731,39.907819555353
"13425","Indiana",27,1954,9,1954-07-03,-86.2750065327731,39.907819555353
"13426","Indiana",28,1954,7,1954-07-10,-86.2750065327731,39.907819555353
"13427","Indiana",29,1954,11,1954-07-17,-86.2750065327731,39.907819555353
"13428","Indiana",30,1954,19,1954-07-24,-86.2750065327731,39.907819555353
"13429","Indiana",31,1954,30,1954-07-31,-86.2750065327731,39.907819555353
"13430","Indiana",32,1954,39,1954-08-07,-86.2750065327731,39.907819555353
"13431","Indiana",33,1954,49,1954-08-14,-86.2750065327731,39.907819555353
"13432","Indiana",34,1954,47,1954-08-21,-86.2750065327731,39.907819555353
"13433","Indiana",35,1954,51,1954-08-28,-86.2750065327731,39.907819555353
"13434","Indiana",36,1954,35,1954-09-04,-86.2750065327731,39.907819555353
"13435","Indiana",37,1954,47,1954-09-11,-86.2750065327731,39.907819555353
"13436","Indiana",38,1954,75,1954-09-18,-86.2750065327731,39.907819555353
"13437","Indiana",39,1954,64,1954-09-25,-86.2750065327731,39.907819555353
"13438","Indiana",40,1954,42,1954-10-02,-86.2750065327731,39.907819555353
"13439","Indiana",41,1954,46,1954-10-09,-86.2750065327731,39.907819555353
"13440","Indiana",42,1954,35,1954-10-16,-86.2750065327731,39.907819555353
"13441","Indiana",43,1954,60,1954-10-23,-86.2750065327731,39.907819555353
"13442","Indiana",44,1954,32,1954-10-30,-86.2750065327731,39.907819555353
"13443","Indiana",45,1954,28,1954-11-06,-86.2750065327731,39.907819555353
"13444","Indiana",46,1954,49,1954-11-13,-86.2750065327731,39.907819555353
"13445","Indiana",47,1954,26,1954-11-20,-86.2750065327731,39.907819555353
"13446","Indiana",48,1954,4,1954-11-27,-86.2750065327731,39.907819555353
"13447","Indiana",49,1954,7,1954-12-04,-86.2750065327731,39.907819555353
"13448","Indiana",50,1954,11,1954-12-11,-86.2750065327731,39.907819555353
"13449","Indiana",51,1954,4,1954-12-18,-86.2750065327731,39.907819555353
"13450","Indiana",52,1954,3,1954-12-25,-86.2750065327731,39.907819555353
"13451","Indiana",1,1955,1,1955-01-01,-86.2750065327731,39.907819555353
"13452","Indiana",2,1955,NA,1955-01-08,-86.2750065327731,39.907819555353
"13453","Indiana",3,1955,2,1955-01-15,-86.2750065327731,39.907819555353
"13454","Indiana",4,1955,NA,1955-01-22,-86.2750065327731,39.907819555353
"13455","Indiana",5,1955,NA,1955-01-29,-86.2750065327731,39.907819555353
"13456","Indiana",6,1955,1,1955-02-05,-86.2750065327731,39.907819555353
"13457","Indiana",7,1955,1,1955-02-12,-86.2750065327731,39.907819555353
"13458","Indiana",8,1955,NA,1955-02-19,-86.2750065327731,39.907819555353
"13459","Indiana",9,1955,3,1955-02-26,-86.2750065327731,39.907819555353
"13460","Indiana",10,1955,NA,1955-03-05,-86.2750065327731,39.907819555353
"13461","Indiana",11,1955,NA,1955-03-12,-86.2750065327731,39.907819555353
"13462","Indiana",12,1955,1,1955-03-19,-86.2750065327731,39.907819555353
"13463","Indiana",13,1955,2,1955-03-26,-86.2750065327731,39.907819555353
"13464","Indiana",14,1955,NA,1955-04-02,-86.2750065327731,39.907819555353
"13465","Indiana",15,1955,NA,1955-04-09,-86.2750065327731,39.907819555353
"13466","Indiana",16,1955,1,1955-04-16,-86.2750065327731,39.907819555353
"13467","Indiana",17,1955,NA,1955-04-23,-86.2750065327731,39.907819555353
"13468","Indiana",18,1955,NA,1955-04-30,-86.2750065327731,39.907819555353
"13469","Indiana",19,1955,3,1955-05-07,-86.2750065327731,39.907819555353
"13470","Indiana",20,1955,7,1955-05-14,-86.2750065327731,39.907819555353
"13471","Indiana",21,1955,2,1955-05-21,-86.2750065327731,39.907819555353
"13472","Indiana",22,1955,1,1955-05-28,-86.2750065327731,39.907819555353
"13473","Indiana",23,1955,2,1955-06-04,-86.2750065327731,39.907819555353
"13474","Indiana",24,1955,2,1955-06-11,-86.2750065327731,39.907819555353
"13475","Indiana",25,1955,5,1955-06-18,-86.2750065327731,39.907819555353
"13476","Indiana",26,1955,4,1955-06-25,-86.2750065327731,39.907819555353
"13477","Indiana",27,1955,4,1955-07-02,-86.2750065327731,39.907819555353
"13478","Indiana",28,1955,6,1955-07-09,-86.2750065327731,39.907819555353
"13479","Indiana",29,1955,7,1955-07-16,-86.2750065327731,39.907819555353
"13480","Indiana",30,1955,16,1955-07-23,-86.2750065327731,39.907819555353
"13481","Indiana",31,1955,22,1955-07-30,-86.2750065327731,39.907819555353
"13482","Indiana",32,1955,29,1955-08-06,-86.2750065327731,39.907819555353
"13483","Indiana",33,1955,27,1955-08-13,-86.2750065327731,39.907819555353
"13484","Indiana",34,1955,26,1955-08-20,-86.2750065327731,39.907819555353
"13485","Indiana",35,1955,33,1955-08-27,-86.2750065327731,39.907819555353
"13486","Indiana",36,1955,NA,1955-09-03,-86.2750065327731,39.907819555353
"13487","Indiana",37,1955,27,1955-09-10,-86.2750065327731,39.907819555353
"13488","Indiana",38,1955,32,1955-09-17,-86.2750065327731,39.907819555353
"13489","Indiana",19,1946,0,1946-05-11,-86.2750065327731,39.907819555353
"13490","Indiana",40,1955,19,1955-10-01,-86.2750065327731,39.907819555353
"13491","Indiana",41,1955,14,1955-10-08,-86.2750065327731,39.907819555353
"13492","Indiana",42,1955,20,1955-10-15,-86.2750065327731,39.907819555353
"13493","Indiana",43,1955,26,1955-10-22,-86.2750065327731,39.907819555353
"13494","Indiana",44,1955,12,1955-10-29,-86.2750065327731,39.907819555353
"13495","Indiana",45,1955,4,1955-11-05,-86.2750065327731,39.907819555353
"13496","Indiana",46,1955,5,1955-11-12,-86.2750065327731,39.907819555353
"13497","Indiana",47,1955,11,1955-11-19,-86.2750065327731,39.907819555353
"13498","Indiana",48,1955,12,1955-11-26,-86.2750065327731,39.907819555353
"13499","Indiana",49,1955,12,1955-12-03,-86.2750065327731,39.907819555353
"13500","Indiana",50,1955,6,1955-12-10,-86.2750065327731,39.907819555353
"13501","Indiana",51,1955,NA,1955-12-17,-86.2750065327731,39.907819555353
"13502","Indiana",52,1955,1,1955-12-24,-86.2750065327731,39.907819555353
"13503","Indiana",53,1955,2,1955-12-31,-86.2750065327731,39.907819555353
"13504","Indiana",1,1956,1,1956-01-07,-86.2750065327731,39.907819555353
"13505","Indiana",2,1956,NA,1956-01-14,-86.2750065327731,39.907819555353
"13506","Indiana",3,1956,NA,1956-01-21,-86.2750065327731,39.907819555353
"13507","Indiana",4,1956,NA,1956-01-28,-86.2750065327731,39.907819555353
"13508","Indiana",5,1956,1,1956-02-04,-86.2750065327731,39.907819555353
"13509","Indiana",6,1956,NA,1956-02-11,-86.2750065327731,39.907819555353
"13510","Indiana",40,1946,29,1946-10-05,-86.2750065327731,39.907819555353
"13511","Indiana",41,1946,26,1946-10-12,-86.2750065327731,39.907819555353
"13512","Indiana",42,1946,34,1946-10-19,-86.2750065327731,39.907819555353
"13513","Indiana",43,1946,23,1946-10-26,-86.2750065327731,39.907819555353
"13514","Indiana",44,1946,17,1946-11-02,-86.2750065327731,39.907819555353
"13515","Indiana",12,1956,NA,1956-03-24,-86.2750065327731,39.907819555353
"13516","Indiana",13,1956,NA,1956-03-31,-86.2750065327731,39.907819555353
"13517","Indiana",14,1956,NA,1956-04-07,-86.2750065327731,39.907819555353
"13518","Indiana",15,1956,NA,1956-04-14,-86.2750065327731,39.907819555353
"13519","Indiana",16,1956,NA,1956-04-21,-86.2750065327731,39.907819555353
"13520","Indiana",35,1951,18,1951-09-01,-86.2750065327731,39.907819555353
"13521","Indiana",36,1951,22,1951-09-08,-86.2750065327731,39.907819555353
"13522","Indiana",19,1956,NA,1956-05-12,-86.2750065327731,39.907819555353
"13523","Indiana",20,1956,NA,1956-05-19,-86.2750065327731,39.907819555353
"13524","Indiana",21,1956,NA,1956-05-26,-86.2750065327731,39.907819555353
"13525","Indiana",22,1956,2,1956-06-02,-86.2750065327731,39.907819555353
"13526","Indiana",23,1956,NA,1956-06-09,-86.2750065327731,39.907819555353
"13527","Indiana",24,1956,3,1956-06-16,-86.2750065327731,39.907819555353
"13528","Indiana",25,1956,5,1956-06-23,-86.2750065327731,39.907819555353
"13529","Indiana",26,1956,2,1956-06-30,-86.2750065327731,39.907819555353
"13530","Indiana",27,1956,10,1956-07-07,-86.2750065327731,39.907819555353
"13531","Indiana",28,1956,4,1956-07-14,-86.2750065327731,39.907819555353
"13532","Indiana",29,1956,10,1956-07-21,-86.2750065327731,39.907819555353
"13533","Indiana",30,1956,20,1956-07-28,-86.2750065327731,39.907819555353
"13534","Indiana",31,1956,16,1956-08-04,-86.2750065327731,39.907819555353
"13535","Indiana",32,1956,25,1956-08-11,-86.2750065327731,39.907819555353
"13536","Indiana",33,1956,34,1956-08-18,-86.2750065327731,39.907819555353
"13537","Indiana",34,1956,26,1956-08-25,-86.2750065327731,39.907819555353
"13538","Indiana",35,1956,39,1956-09-01,-86.2750065327731,39.907819555353
"13539","Indiana",36,1956,19,1956-09-08,-86.2750065327731,39.907819555353
"13540","Indiana",37,1956,27,1956-09-15,-86.2750065327731,39.907819555353
"13541","Indiana",38,1956,35,1956-09-22,-86.2750065327731,39.907819555353
"13542","Indiana",39,1956,17,1956-09-29,-86.2750065327731,39.907819555353
"13543","Indiana",40,1956,15,1956-10-06,-86.2750065327731,39.907819555353
"13544","Indiana",41,1956,6,1956-10-13,-86.2750065327731,39.907819555353
"13545","Indiana",42,1956,18,1956-10-20,-86.2750065327731,39.907819555353
"13546","Indiana",43,1956,6,1956-10-27,-86.2750065327731,39.907819555353
"13547","Indiana",44,1956,12,1956-11-03,-86.2750065327731,39.907819555353
"13548","Indiana",45,1956,20,1956-11-10,-86.2750065327731,39.907819555353
"13549","Indiana",46,1956,7,1956-11-17,-86.2750065327731,39.907819555353
"13550","Indiana",47,1956,10,1956-11-24,-86.2750065327731,39.907819555353
"13551","Indiana",48,1956,13,1956-12-01,-86.2750065327731,39.907819555353
"13552","Indiana",49,1956,12,1956-12-08,-86.2750065327731,39.907819555353
"13553","Indiana",50,1956,4,1956-12-15,-86.2750065327731,39.907819555353
"13554","Indiana",51,1956,NA,1956-12-22,-86.2750065327731,39.907819555353
"13555","Indiana",52,1956,6,1956-12-29,-86.2750065327731,39.907819555353
"13556","Indiana",1,1957,NA,1957-01-05,-86.2750065327731,39.907819555353
"13557","Indiana",2,1957,1,1957-01-12,-86.2750065327731,39.907819555353
"13558","Indiana",3,1957,2,1957-01-19,-86.2750065327731,39.907819555353
"13559","Indiana",4,1957,11,1957-01-26,-86.2750065327731,39.907819555353
"13560","Indiana",5,1957,NA,1957-02-02,-86.2750065327731,39.907819555353
"13561","Indiana",6,1957,NA,1957-02-09,-86.2750065327731,39.907819555353
"13562","Indiana",7,1957,NA,1957-02-16,-86.2750065327731,39.907819555353
"13563","Indiana",8,1957,2,1957-02-23,-86.2750065327731,39.907819555353
"13564","Indiana",9,1957,4,1957-03-02,-86.2750065327731,39.907819555353
"13565","Indiana",10,1957,NA,1957-03-09,-86.2750065327731,39.907819555353
"13566","Indiana",11,1957,1,1957-03-16,-86.2750065327731,39.907819555353
"13567","Indiana",12,1957,3,1957-03-23,-86.2750065327731,39.907819555353
"13568","Indiana",13,1957,NA,1957-03-30,-86.2750065327731,39.907819555353
"13569","Indiana",14,1957,NA,1957-04-06,-86.2750065327731,39.907819555353
"13570","Indiana",15,1957,4,1957-04-13,-86.2750065327731,39.907819555353
"13571","Indiana",16,1957,1,1957-04-20,-86.2750065327731,39.907819555353
"13572","Indiana",17,1957,NA,1957-04-27,-86.2750065327731,39.907819555353
"13573","Indiana",18,1957,3,1957-05-04,-86.2750065327731,39.907819555353
"13574","Indiana",19,1957,NA,1957-05-11,-86.2750065327731,39.907819555353
"13575","Indiana",20,1957,NA,1957-05-18,-86.2750065327731,39.907819555353
"13576","Indiana",21,1957,NA,1957-05-25,-86.2750065327731,39.907819555353
"13577","Indiana",22,1957,NA,1957-06-01,-86.2750065327731,39.907819555353
"13578","Indiana",23,1957,NA,1957-06-08,-86.2750065327731,39.907819555353
"13579","Indiana",24,1957,1,1957-06-15,-86.2750065327731,39.907819555353
"13580","Indiana",25,1957,1,1957-06-22,-86.2750065327731,39.907819555353
"13581","Indiana",26,1957,2,1957-06-29,-86.2750065327731,39.907819555353
"13582","Indiana",27,1957,2,1957-07-06,-86.2750065327731,39.907819555353
"13583","Indiana",28,1957,NA,1957-07-13,-86.2750065327731,39.907819555353
"13584","Indiana",29,1957,4,1957-07-20,-86.2750065327731,39.907819555353
"13585","Indiana",30,1957,5,1957-07-27,-86.2750065327731,39.907819555353
"13586","Indiana",31,1957,8,1957-08-03,-86.2750065327731,39.907819555353
"13587","Indiana",32,1957,6,1957-08-10,-86.2750065327731,39.907819555353
"13588","Indiana",33,1957,19,1957-08-17,-86.2750065327731,39.907819555353
"13589","Indiana",34,1957,17,1957-08-24,-86.2750065327731,39.907819555353
"13590","Indiana",35,1957,6,1957-08-31,-86.2750065327731,39.907819555353
"13591","Indiana",36,1957,4,1957-09-07,-86.2750065327731,39.907819555353
"13592","Indiana",37,1957,26,1957-09-14,-86.2750065327731,39.907819555353
"13593","Indiana",38,1957,5,1957-09-21,-86.2750065327731,39.907819555353
"13594","Indiana",39,1957,14,1957-09-28,-86.2750065327731,39.907819555353
"13595","Indiana",40,1957,10,1957-10-05,-86.2750065327731,39.907819555353
"13596","Indiana",41,1957,3,1957-10-12,-86.2750065327731,39.907819555353
"13597","Indiana",42,1957,5,1957-10-19,-86.2750065327731,39.907819555353
"13598","Indiana",43,1957,8,1957-10-26,-86.2750065327731,39.907819555353
"13599","Indiana",44,1957,12,1957-11-02,-86.2750065327731,39.907819555353
"13600","Indiana",45,1957,5,1957-11-09,-86.2750065327731,39.907819555353
"13601","Indiana",46,1957,2,1957-11-16,-86.2750065327731,39.907819555353
"13602","Indiana",47,1957,3,1957-11-23,-86.2750065327731,39.907819555353
"13603","Indiana",48,1957,4,1957-11-30,-86.2750065327731,39.907819555353
"13604","Indiana",47,1950,13,1950-11-25,-86.2750065327731,39.907819555353
"13605","Indiana",48,1950,10,1950-12-02,-86.2750065327731,39.907819555353
"13606","Indiana",49,1950,8,1950-12-09,-86.2750065327731,39.907819555353
"13607","Indiana",50,1950,8,1950-12-16,-86.2750065327731,39.907819555353
"13608","Indiana",51,1950,2,1950-12-23,-86.2750065327731,39.907819555353
"13609","Indiana",52,1950,6,1950-12-30,-86.2750065327731,39.907819555353
"13610","Indiana",39,1955,21,1955-09-24,-86.2750065327731,39.907819555353
"13611","Indiana",4,1958,NA,1958-01-25,-86.2750065327731,39.907819555353
"13612","Indiana",3,1951,2,1951-01-20,-86.2750065327731,39.907819555353
"13613","Indiana",8,1958,NA,1958-02-22,-86.2750065327731,39.907819555353
"13614","Indiana",5,1951,NA,1951-02-03,-86.2750065327731,39.907819555353
"13615","Indiana",6,1951,2,1951-02-10,-86.2750065327731,39.907819555353
"13616","Indiana",12,1958,NA,1958-03-22,-86.2750065327731,39.907819555353
"13617","Indiana",13,1958,1,1958-03-29,-86.2750065327731,39.907819555353
"13618","Indiana",14,1958,NA,1958-04-05,-86.2750065327731,39.907819555353
"13619","Indiana",15,1958,NA,1958-04-12,-86.2750065327731,39.907819555353
"13620","Indiana",11,1951,NA,1951-03-17,-86.2750065327731,39.907819555353
"13621","Indiana",12,1951,NA,1951-03-24,-86.2750065327731,39.907819555353
"13622","Indiana",13,1951,NA,1951-03-31,-86.2750065327731,39.907819555353
"13623","Indiana",14,1951,NA,1951-04-07,-86.2750065327731,39.907819555353
"13624","Indiana",15,1951,NA,1951-04-14,-86.2750065327731,39.907819555353
"13625","Indiana",16,1951,NA,1951-04-21,-86.2750065327731,39.907819555353
"13626","Indiana",17,1951,2,1951-04-28,-86.2750065327731,39.907819555353
"13627","Indiana",18,1951,NA,1951-05-05,-86.2750065327731,39.907819555353
"13628","Indiana",20,1944,0,1944-05-13,-86.2750065327731,39.907819555353
"13629","Indiana",21,1944,1,1944-05-20,-86.2750065327731,39.907819555353
"13630","Indiana",22,1944,0,1944-05-27,-86.2750065327731,39.907819555353
"13631","Indiana",7,1956,1,1956-02-18,-86.2750065327731,39.907819555353
"13632","Indiana",8,1956,1,1956-02-25,-86.2750065327731,39.907819555353
"13633","Indiana",9,1956,2,1956-03-03,-86.2750065327731,39.907819555353
"13634","Indiana",10,1956,NA,1956-03-10,-86.2750065327731,39.907819555353
"13635","Indiana",11,1956,1,1956-03-17,-86.2750065327731,39.907819555353
"13636","Indiana",30,1951,6,1951-07-28,-86.2750065327731,39.907819555353
"13637","Indiana",31,1951,10,1951-08-04,-86.2750065327731,39.907819555353
"13638","Indiana",32,1951,16,1951-08-11,-86.2750065327731,39.907819555353
"13639","Indiana",33,1951,29,1951-08-18,-86.2750065327731,39.907819555353
"13640","Indiana",34,1951,27,1951-08-25,-86.2750065327731,39.907819555353
"13641","Indiana",53,1960,1,1960-12-31,-86.2750065327731,39.907819555353
"13642","Indiana",12,1942,2,1942-03-21,-86.2750065327731,39.907819555353
"13643","Indiana",37,1951,25,1951-09-15,-86.2750065327731,39.907819555353
"13644","Indiana",38,1951,31,1951-09-22,-86.2750065327731,39.907819555353
"13645","Indiana",39,1951,34,1951-09-29,-86.2750065327731,39.907819555353
"13646","Indiana",40,1951,17,1951-10-06,-86.2750065327731,39.907819555353
